Date,Close,High,Low,Open
2017-10-10,10016.950195,10034.0,10002.299805,10013.700195
2017-10-11,9984.799805,10067.25,9955.799805,10042.599609
2017-10-12,10096.400391,10104.450195,9977.099609,10011.200195
2017-10-13,10167.450195,10191.900391,10120.099609,10123.700195
2017-10-16,10230.849609,10242.950195,10175.099609,10207.400391
2017-10-17,10234.450195,10251.849609,10212.599609,10227.650391
2017-10-18,10210.849609,10236.450195,10175.75,10209.400391
2017-10-19,10146.549805,10211.950195,10123.349609,10210.349609
2017-10-23,10184.849609,10224.150391,10124.5,10176.650391
2017-10-24,10207.700195,10237.75,10182.400391,10218.549805
2017-10-25,10295.349609,10340.549805,10240.900391,10321.150391
2017-10-26,10343.799805,10355.650391,10271.849609,10291.799805
2017-10-27,10323.049805,10366.150391,10311.299805,10362.299805
2017-10-30,10363.650391,10384.5,10344.299805,10353.849609
2017-10-31,10335.299805,10367.700195,10323.950195,10364.900391
2017-11-01,10440.5,10451.650391,10383.049805,10390.349609
2017-11-02,10423.799805,10453.0,10412.549805,10440.5
2017-11-03,10452.5,10461.700195,10403.599609,10461.549805
2017-11-06,10451.799805,10490.450195,10413.75,10431.75
2017-11-07,10350.150391,10485.75,10340.799805,10477.150391
2017-11-08,10303.150391,10384.25,10285.5,10361.950195
2017-11-09,10308.950195,10368.450195,10266.950195,10358.650391
2017-11-10,10321.75,10344.950195,10254.099609,10304.349609
2017-11-13,10224.950195,10334.150391,10216.25,10322.0
2017-11-14,10186.599609,10248.0,10175.549805,10223.400391
2017-11-15,10118.049805,10175.450195,10094.0,10171.950195
2017-11-16,10214.75,10232.25,10139.200195,10152.900391
2017-11-17,10283.599609,10343.599609,10268.049805,10324.549805
2017-11-20,10298.75,10309.849609,10261.5,10287.200195
2017-11-21,10326.900391,10358.700195,10315.049805,10329.25
2017-11-22,10342.299805,10368.700195,10309.549805,10350.799805
2017-11-23,10348.75,10374.299805,10307.299805,10358.450195
2017-11-24,10389.700195,10404.5,10362.25,10366.799805
2017-11-27,10399.549805,10407.150391,10340.200195,10361.049805
2017-11-28,10370.25,10409.549805,10355.200195,10387.900391
2017-11-29,10361.299805,10392.950195,10345.900391,10376.650391
2017-11-30,10226.549805,10332.700195,10211.25,10332.700195
2017-12-01,10121.799805,10272.700195,10108.549805,10263.700195
2017-12-04,10127.75,10179.200195,10095.700195,10175.049805
2017-12-05,10118.25,10147.950195,10069.099609,10118.25
2017-12-06,10044.099609,10104.200195,10033.349609,10088.799805
2017-12-07,10166.700195,10182.650391,10061.900391,10063.450195
2017-12-08,10265.650391,10270.849609,10195.25,10198.450195
2017-12-11,10322.25,10329.200195,10282.049805,10310.5
2017-12-12,10240.150391,10326.099609,10230.200195,10324.900391
2017-12-13,10192.950195,10296.549805,10169.849609,10236.599609
2017-12-14,10252.099609,10276.099609,10141.549805,10229.299805
2017-12-15,10333.25,10373.099609,10319.650391,10345.650391
2017-12-18,10388.75,10443.549805,10074.799805,10263.099609
2017-12-19,10463.200195,10472.200195,10406.0,10414.799805
2017-12-20,10444.200195,10494.450195,10437.150391,10494.400391
2017-12-21,10440.299805,10473.950195,10426.900391,10473.950195
2017-12-22,10493.0,10501.099609,10448.25,10457.299805
2017-12-26,10531.5,10545.450195,10477.950195,10512.299805
2017-12-27,10490.75,10552.400391,10469.25,10531.049805
2017-12-28,10477.900391,10534.549805,10460.450195,10498.200195
2017-12-29,10530.700195,10538.700195,10488.650391,10492.349609
2018-01-01,,,,
2018-01-02,10442.200195,10495.200195,10404.650391,10477.549805
2018-01-03,10443.200195,10503.599609,10429.549805,10482.650391
2018-01-04,10504.799805,10513.0,10441.450195,10469.400391
2018-01-05,10558.849609,10566.099609,10520.099609,10534.25
2018-01-08,10623.599609,10631.200195,10588.549805,10591.700195
2018-01-09,10637.0,10659.150391,10603.599609,10645.099609
2018-01-10,10632.200195,10655.5,10592.700195,10652.049805
2018-01-11,10651.200195,10664.599609,10612.349609,10637.049805
2018-01-12,10681.25,10690.400391,10597.099609,10682.549805
2018-01-15,10741.549805,10782.650391,10713.799805,10718.5
2018-01-16,10700.450195,10762.349609,10687.849609,10761.5
2018-01-17,10788.549805,10803.0,10666.75,10702.450195
2018-01-18,10817.0,10887.5,10782.400391,10873.400391
2018-01-19,10894.700195,10906.849609,10793.900391,10829.200195
